Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade,Grade range
LIB,Department of Public Libraries,LIB 71 Materials Delivery,M,66562,0,1081.86,12,A
LIB,Department of Public Libraries,LIB 71 Materials Delivery,M,66562,0,0,12,A
LIB,Department of Public Libraries,LIB 71 Materials Delivery,M,53049.3812,0,0,12,A
LIB,Department of Public Libraries,LIB 71 Materials Delivery,M,53333,0,0,12,A
LIB,Department of Public Libraries,LIB 71 Noyes Library,M,84678.1294,0,0,24,A
LIB,Department of Public Libraries,LIB 71 Noyes Library,F,37480.184,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Noyes Library,F,41111,0,0,21,A
LIB,Department of Public Libraries,LIB 71 Olney Library,F,92986,0,4005.07,67,C
LIB,Department of Public Libraries,LIB 71 Olney Library,F,76623.9268,0,0,16,A
LIB,Department of Public Libraries,LIB 71 Olney Library,F,34721,0,557.67,13,A
LIB,Department of Public Libraries,LIB 71 Olney Library,M,74614,0,1444.69,16,A
LIB,Department of Public Libraries,LIB 71 Olney Library,F,37394.7569,0,0,18,A
LIB,Department of Public Libraries,LIB 71 Olney Library,F,61538.2548,19.92,0,13,A
LIB,Department of Public Libraries,LIB 71 Olney Library,F,31410.57,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Olney Library,F,33921.865,0,0,18,A
LIB,Department of Public Libraries,LIB 71 Olney Library,F,106250.9293,0,0,24,A
LIB,Department of Public Libraries,LIB 71 Olney Library,F,85060.5679,0,0,24,A
LIB,Department of Public Libraries,LIB 71 Olney Library,F,35718.4793,0,0,18,A
LIB,Department of Public Libraries,LIB 71 Olney Library,M,24898.9704,0,0,8,A
LIB,Department of Public Libraries,LIB 71 Olney Library,F,23204.98,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Olney Library,F,25314.09,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Olney Library,F,92903.9852,0,0,72,C
LIB,Department of Public Libraries,LIB 71 Olney Library,F,33944.2401,0,0,21,A
LIB,Department of Public Libraries,LIB 71 Olney Library,F,63798.925,0,0,21,A
LIB,Department of Public Libraries,LIB 71 Potomac Library,F,69342,0,5380.05,13,A
LIB,Department of Public Libraries,LIB 71 Potomac Library,F,72344.362,0,0,16,A
LIB,Department of Public Libraries,LIB 71 Potomac Library,F,90029.0151,0,0,67,C
LIB,Department of Public Libraries,LIB 71 Potomac Library,F,23646.4173,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Potomac Library,F,40271.2943,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Potomac Library,M,23431.365,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Potomac Library,M,67552.6679,0,0,21,A
LIB,Department of Public Libraries,LIB 71 Potomac Library,F,84725.57,0,0,24,A
LIB,Department of Public Libraries,LIB 71 Potomac Library,F,82280.77,0,0,24,A
LIB,Department of Public Libraries,LIB 71 Potomac Library,F,98333,0,0,72,C
LIB,Department of Public Libraries,LIB 71 Potomac Library,F,28300,0,0,18,A
LIB,Department of Public Libraries,LIB 71 Potomac Library,F,34434.72,0,0,21,A
LIB,Department of Public Libraries,LIB 71 Public Service Administration,F,107367,0,0,70,C
LIB,Department of Public Libraries,LIB 71 Public Service Administration,F,143049.06,0,0,55,B
LIB,Department of Public Libraries,LIB 71 Public Service Administration,F,104272.5379,0,0,72,C
LIB,Department of Public Libraries,LIB 71 Public Service Administration,F,117424,0,0,72,C
LIB,Department of Public Libraries,LIB 71 Public Service Administration,M,141104.66,0,0,55,B
LIB,Department of Public Libraries,LIB 71 Public Service Administration,M,119233,0,0,75,C
LIB,Department of Public Libraries,LIB 71 Public Service Administration,M,84333,0,0,23,A
LIB,Department of Public Libraries,LIB 71 Quince Orchard Library,F,34721,0,2745.09,13,A
LIB,Department of Public Libraries,LIB 71 Quince Orchard Library,F,48114,0,2930.33,21,A
LIB,Department of Public Libraries,LIB 71 Quince Orchard Library,F,28221.494,0,457.64,8,A
LIB,Department of Public Libraries,LIB 71 Quince Orchard Library,M,78937,0,393.76,16,A
LIB,Department of Public Libraries,LIB 71 Quince Orchard Library,F,54542.6,0,902.85,13,A
LIB,Department of Public Libraries,LIB 71 Quince Orchard Library,F,28221.5,0,457.64,8,A
LIB,Department of Public Libraries,LIB 71 Quince Orchard Library,M,76192.0809,0,0,67,C
LIB,Department of Public Libraries,LIB 71 Quince Orchard Library,F,34721,0,2740.93,13,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,F,84745.64,0,0,21,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,F,53747.229,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,F,64402.29,0,0,16,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,F,29444.4498,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,F,30925.21,0,0,18,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,F,27291.5,0,0,18,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,F,114866.61,0,0,56,B
LIB,Department of Public Libraries,LIB 71 Rockville Library,F,70238.6187,0,0,18,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,F,94727.3938,0,0,24,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,F,60340.9443,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,M,82648.5723,0,0,21,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,M,24898.9704,0,0,8,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,F,110532.9,0,0,56,B
LIB,Department of Public Libraries,LIB 71 Rockville Library,M,77491.9112,0,0,21,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,M,100517.4804,0,0,24,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,F,19254,0,0,8,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,F,27002.94,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Rockville Library,F,22639,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Technology Management,M,122842,0,9804.36,26,A
LIB,Department of Public Libraries,LIB 71 Technology Management,M,89938,0,4260.33,19,A
LIB,Department of Public Libraries,LIB 71 Technology Management,M,135722.42,0,0,56,B
LIB,Department of Public Libraries,LIB 71 Technology Management,M,89938,0,7146.5,19,A
LIB,Department of Public Libraries,LIB 71 Technology Management,M,65792.1111,0,0,14,A
LIB,Department of Public Libraries,LIB 71 Technology Management,F,90389.654,0,0,73,C
LIB,Department of Public Libraries,LIB 71 Technology Management,M,82333,0,0,19,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,F,112267,0,8939.51,24,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,F,48114,0,3908.07,21,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,F,34721,0,2284.45,13,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,M,78937,0,1282.97,16,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,M,69342,0,3276.15,13,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,F,26986.4604,0,0,8,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,F,28377.48,19.7,0,13,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,M,26637.85,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,F,74914.4625,0,0,21,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,F,88319.654,0,0,72,C
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,F,57333,0,0,67,C
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,M,27291.5,0,0,18,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,F,84244.86,0,0,24,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,F,25739.79,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,F,34434.72,0,0,21,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,F,28300,0,0,18,A
LIB,Department of Public Libraries,LIB 71 Twinbrook Library,F,84490,0,0,24,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,F,69342,0,5380.05,13,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,F,138894.97,0,0,56,B
LIB,Department of Public Libraries,LIB 71 Wheaton Library,M,116946.0909,0,0,72,C
LIB,Department of Public Libraries,LIB 71 Wheaton Library,M,112267,0,0,24,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,F,26245.4265,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,F,70238.6379,0,0,18,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,F,24547.34,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,F,87377.1799,0,0,67,C
LIB,Department of Public Libraries,LIB 71 Wheaton Library,F,30062.56,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,F,23105.9771,0,0,8,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,F,49060.14,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,M,74815.8016,0,0,21,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,M,34866.1,0,0,8,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,F,102094.7419,0,0,24,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,M,57388.728,0,0,16,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,M,70287.4562,0,0,21,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,F,73694.347,0,0,21,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,F,27291.5,0,0,18,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,F,24290.42,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,M,24223.73,0,0,13,A
LIB,Department of Public Libraries,LIB 71 Wheaton Library,F,22639,0,0,13,A
LIB,Department of Public Libraries,LIB 71 White Oak Library,F,151930,0,0,72,C
LIB,Department of Public Libraries,LIB 71 Collection Management,F,69342,0,4834.81,13,A
MPB,Merit System Protection Board Department,MPB 04 Executive Secretary,M,131904.75,0,0,55,B
MPB,Merit System Protection Board Department,MPB 04 Merit System Protection Board,F,52908.9339,0,0,63,C
NDA,Non-Departmental Account,NDA 99 MCERP,M,188181,0,3056.99,86,C
NDA,Non-Departmental Account,NDA 99 MCERP,M,188181,0,0,86,C
NDA,Non-Departmental Account,NDA 99 MCERP,F,134490,0,0,75,C
NDA,Non-Departmental Account,NDA 99 MCERP,M,194057,0,0,54,B
NDA,Non-Departmental Account,NDA 99 MCERP,F,139307.15,0,0,56,B
NDA,Non-Departmental Account,NDA 99 MCERP,M,176946,0,0,83,C
NDA,Non-Departmental Account,NDA 99 MCERP,F,193510.38,0,0,54,B
NDA,Non-Departmental Account,NDA 99 MCERP,F,154747.45,0,0,55,B
NDA,Non-Departmental Account,NDA 99 MCERP,M,87760.2031,0,0,68,C
NDA,Non-Departmental Account,NDA 99 MCERP,F,132493.48,0,0,56,B
NDA,Non-Departmental Account,NDA 99 MCERP,M,176946,0,0,83,C
NDA,Non-Departmental Account,NDA 99 MCERP,F,94406.505,0,0,70,C
NDA,Non-Departmental Account,NDA 99 MCERP,F,151494.48,0,0,56,B
NDA,Non-Departmental Account,NDA 99 MCERP,M,84563.7209,0,0,70,C
NDA,Non-Departmental Account,NDA 99 MCERP,M,161804.654,0,0,80,C
NDA,Non-Departmental Account,NDA 99 MCERP,F,92457.654,0,0,72,C
NDA,Non-Departmental Account,NDA 99 MCERP,M,90342.045,0,0,70,C
NDA,Non-Departmental Account,NDA 99 MCERP,M,194057,0,0,54,B
NDA,Non-Departmental Account,NDA 99 MCERP,F,100063.94,0,0,72,C
NDA,Non-Departmental Account,NDA 99 MCERP,M,72000,0,0,68,C
OAG,Office of Agriculture,OAG 78 Agricultural Services,F,98228,0,1576.27,68,C
OAG,Office of Agriculture,OAG 78 Agricultural Services,M,175773,0,0,55,B
OAG,Office of Agriculture,OAG 78 Agricultural Services,M,115536,0,0,55,B
OAG,Office of Agriculture,OAG 78 Agricultural Services,F,85013.8355,0,0,68,C
OAG,Office of Agriculture,OAG 78 Agricultural Services,F,74333,0,0,70,C
OAG,Office of Agriculture,OAG 78 Soil Conservation,M,151237.01,0,0,56,B
OAG,Office of Agriculture,OAG 78 Soil Conservation,M,110346.276,0,0,72,C
OAG,Office of Agriculture,OAG 78 Soil Conservation,F,78937,0,2607.53,63,C
OAG,Office of Agriculture,OAG 78 Soil Conservation,M,11147.24,0,0,0,A
OAG,Office of Agriculture,OAG 78 Soil Conservation,M,76341.5211,0,0,70,C
OAG,Office of Agriculture,OAG 78 Soil Conservation,M,128521,0,0,74,C
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,78937,1720.31,6256.7,16,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,98228,0,0,68,C
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,82436,23020.78,1339.65,18,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,107367,0,0,70,C
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,89452.0048,0,451.9,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,87934.9441,0,0,68,C
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,92986,9173.46,1515.9,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,92986,2162.29,0,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,67884.0353,0,0,14,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,67647.6606,228.3,0,16,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,81609.0036,8891.57,0,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,174999.43,0,0,55,B
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,81609.0036,28640.61,0,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,85285.6637,5683.22,0,21,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,90246.3,171.8,0,68,C
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,81934.287,13737.92,0,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,89053.9236,1232.2,0,72,C
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,56477.697,0,0,14,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,63974.0714,0,0,14,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,63974.0714,487.44,0,14,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,79468.0075,1850.33,0,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,79468.0092,7642.14,0,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,70238.6318,8230.53,0,18,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,70015.3287,0,0,16,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,61810.7062,1576.91,0,14,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,63974.0691,331.61,0,14,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,75338.8883,3899.42,0,16,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,70015.3287,49.5,0,16,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,185428,0,0,85,C
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,68468.8225,2563.99,0,16,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,76701.5092,304.26,0,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,76192.0756,0,0,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,61821.9424,1148.09,0,14,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,67863.7188,0,0,18,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,70989.2153,2229.56,0,19,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,86048.3293,0,0,72,C
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,68618.0337,3325.05,0,15,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,55343.7542,10814.64,0,14,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,72607.3251,4892.14,0,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,83860.3,6636.91,0,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,53938.4423,0,0,13,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,137248.33,0,0,56,B
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,104944.9928,0,0,72,C
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,61933.5072,7041.9,0,16,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,61933.7315,0,0,16,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,64433.38,4864.81,0,66,C
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,74069.8366,3048.82,0,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,57104.3857,2241.25,0,14,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,57490.6624,686.57,0,16,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,57848.027,552.57,0,16,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,68433.7345,769.62,0,18,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,78022.6333,1211.85,0,19,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,67384.1856,2735.67,0,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,140767,0,0,76,C
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,63226.6722,4853.48,0,16,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,52001.9893,214.28,0,13,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,86836.4508,3577.77,0,21,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,66484.7492,0,0,18,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,53861.0679,448.06,0,15,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,82186.4763,414.89,0,68,C
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,48535.93,1208.85,0,14,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,51649.93,0,0,14,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,67384.1856,826.14,0,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,70245.93,0,0,18,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,68382.93,0,0,20,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,86805.93,4817.14,0,70,C
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,67322.9205,515.33,0,16,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,F,60676.5,3187.39,0,18,A
OAS,Office of Animal Services,OAS 38 Animal Services Division,M,56269.654,0,0,14,A
